UNI;4009;TUTTO IL PORTAFOGLIO;NULL;02;1 ;2019-02-22;KO;NESSUNA AGGREGAZIONE;PFDC2;95535500096;1;1999-12-11;Netto: 5121951.00 5121951.00 Provv: 50000.00 0.00
UNI;4009;TUTTO IL PORTAFOGLIO;NULL;02;1 ;2019-02-22;KO;NESSUNA AGGREGAZIONE;PFDC2;95535500128;1;1999-12-06;Netto: 9756097.00 9756097.00 Provv: 50000.00 0.00
UNI;4009;TUTTO IL PORTAFOGLIO;NULL;02;1 ;2019-02-22;KO;NESSUNA AGGREGAZIONE;PFDC2;95535500131;1;1999-11-26;Netto: 5258536.00 5258536.00 Provv: 50000.00 0.00
UNI;4009;TUTTO IL PORTAFOGLIO;NULL;02;1 ;2019-02-22;KO;NESSUNA AGGREGAZIONE;PFDC2;95535500161;1;1999-12-14;Netto: 9756097.00 9756097.00 Provv: 50000.00 0.00
UNI;4009;TUTTO IL PORTAFOGLIO;NULL;02;1 ;2019-02-22;KO;NESSUNA AGGREGAZIONE;PFDC2;95535500170;1;1999-12-17;Netto: 4878048.00 4878048.00 Provv: 50000.00 0.00
UNI;4009;TUTTO IL PORTAFOGLIO;NULL;02;1 ;2019-02-22;KO;NESSUNA AGGREGAZIONE;PFDC2;95535500190;1;1999-12-18;Netto: 4878048.00 4878048.00 Provv: 50000.00 0.00
UNI;4009;TUTTO IL PORTAFOGLIO;NULL;02;1 ;2019-02-22;KO;NESSUNA AGGREGAZIONE;PFDC2;95535500205;1;1999-12-17;Netto: 9756097.00 9756097.00 Provv: 50000.00 0.00
UNI;4009;TUTTO IL PORTAFOGLIO;NULL;02;1 ;2019-02-22;KO;NESSUNA AGGREGAZIONE;PFDC2;95535500211;1;1999-12-18;Netto: 4878048.00 4878048.00 Provv: 50000.00 0.00
UNI;4009;TUTTO IL PORTAFOGLIO;NULL;02;1 ;2019-02-22;KO;NESSUNA AGGREGAZIONE;PFDC2;95535500227;1;1999-12-18;Netto: 4878048.00 4878048.00 Provv: 50000.00 0.00
UNI;4009;TUTTO IL PORTAFOGLIO;NULL;02;1 ;2019-02-22;KO;NESSUNA AGGREGAZIONE;PFDC2;95535500317;1;1999-12-28;Netto: 4878048.00 4878048.00 Provv: 50000.00 0.00
